name,population,income,educational attainment,unemployment,health insurance coverage,housing cost burden,state,congressional district,state_name,composite_score
"Congressional District 2 (118th Congress), Kentucky",759614,0.9997664145946438,0.19230769230769232,1.0,0.2312469811412533,0.8466778842476754,21,02,Kentucky,0.5449998287152108
"Congressional District 3 (118th Congress), Kentucky",742760,0.9997735909035244,0.36467236467236475,1.0,0.2276232662572224,0.8268194879975526,21,03,Kentucky,0.5698147849717773
"Congressional District 4 (118th Congress), Kentucky",756119,0.9997908284394397,0.3048433048433048,1.0,0.23099230487289887,0.8800410825694088,21,04,Kentucky,0.5692779201208421
"Congressional District 5 (118th Congress), Kentucky",745869,0.9997418732976424,0.07834757834757836,1.0,0.22517781639576073,0.7798367623438918,21,05,Kentucky,0.5138506717308123
"Congressional District 6 (118th Congress), Kentucky",753703,0.9997793397477048,0.368945868945869,1.0,0.2309600830579246,0.8390186073446019,21,06,Kentucky,0.5731173165160167
"Congressional District 1 (118th Congress), Louisiana",765531,0.9997828184431923,0.33760683760683763,1.0,0.23453980277150985,0.8623952449111152,22,01,Louisiana,0.5723874506221092
"Congressional District 2 (118th Congress), Louisiana",761873,0.9997585860303593,0.2492877492877493,1.0,0.2322883034501818,0.7360007866874994,22,02,Louisiana,0.5362225709092983
"Congressional District 3 (118th Congress), Louisiana",768212,0.9997762269150187,0.19800569800569798,1.0,0.23558732158331802,0.8176414671721862,22,03,Louisiana,0.5418351189460369
"Congressional District 4 (118th Congress), Louisiana",768802,0.9997577673373695,0.15099715099715103,1.0,0.22916340704796434,0.7878347519202824,22,04,Louisiana,0.5279588462171279
"Congressional District 5 (118th Congress), Louisiana",770235,0.9997612805199243,0.14957264957264957,1.0,0.2279817339488113,0.7756520218961354,22,05,Louisiana,0.5254946143229201
